idCity,name,uf,idState
5306,Trombas,GO,8
5307,Trombudo Central,SC,25
5308,Tubarão,SC,25
5309,Tucano,BA,4
5310,Tucumã,PA,13
5311,Tucunduva,RS,23
5312,Tucuruí,PA,13
5313,Tufilândia,MA,9
5314,Tuiuti,SP,26
5315,Tumiritinga,MG,12
5316,Tunápolis,SC,25
5317,Tunas,RS,23
5318,Tunas do Paraná,PR,18
5319,Tuneiras do Oeste,PR,18
5320,Tuntum,MA,9
5321,Tupã,SP,26
5322,Tupaciguara,MG,12
5323,Tupanatinga,PE,16
5324,Tupanci do Sul,RS,23
5325,Tupanciretã,RS,23
5326,Tupandi,RS,23
5327,Tuparendi,RS,23
5328,Tuparetama,PE,16
5329,Tupãssi,PR,18
5330,Tupi Paulista,SP,26
5331,Tupirama,TO,26
5332,Tupiratins,TO,26
5333,Turiaçu,MA,9
5334,Turilândia,MA,9
5335,Turiúba,SP,26
5336,Turmalina,MG,12
5337,Turmalina,SP,26
5338,Turuçu,RS,23
5339,Tururu,CE,5
5340,Turvânia,GO,8
5341,Turvelândia,GO,8
5342,Turvo,PR,18
5343,Turvo,SC,25
5344,Turvolândia,MG,12
5345,Tutóia,MA,9
5346,Uarini,AM,2
5347,Uauá,BA,4
5348,Ubá,MG,12
5349,Ubaí,MG,12
5350,Ubaíra,BA,4
5351,Ubaitaba,BA,4
5352,Ubajara,CE,5
5353,Ubaporanga,MG,12
5354,Ubarana,SP,26
5355,Ubatã,BA,4
5356,Ubatuba,SP,26
5357,Uberaba,MG,12
5358,Uberlândia,MG,12
5359,Ubirajara,SP,26
5360,Ubiratã,PR,18
5361,Ubiretama,RS,23
5362,Uchoa,SP,26
5363,Uibaí,BA,4
5364,Uiramutã,RR,23
5365,Uirapuru,GO,8
5366,Uiraúna,PB,16
5367,Ulianópolis,PA,13
5368,Umari,CE,5
5369,Umarizal,RN,21
5370,Umbaúba,SE,25
5371,Umburanas,BA,4
5372,Umburatiba,MG,12
5373,Umbuzeiro,PB,16
5374,Umirim,CE,5
5375,Umuarama,PR,18
5376,Una,BA,4
5377,Unaí,MG,12
5378,União,PI,17
5379,União da Serra,RS,23
5380,União da Vitória,PR,18
5381,União de Minas,MG,12
5382,União do Oeste,SC,25
5383,União do Sul,MT,13
5384,União dos Palmares,AL,1
5385,União Paulista,SP,26
5386,Uniflor,PR,18
5387,Unistalda,RS,23
5388,Upanema,RN,21
5389,Uraí,PR,18
5390,Urandi,BA,4
5391,Urânia,SP,26
5392,Urbano Santos,MA,9
5393,Uru,SP,26
5394,Uruaçu,GO,8
5395,Uruana,GO,8
5396,Uruana de Minas,MG,12
5397,Uruará,PA,13
5398,Urubici,SC,25
5399,Uruburetama,CE,5
5400,Urucânia,MG,12
5401,Urucará,AM,2
5402,Uruçuca,BA,4
5403,Uruçuí,PI,17
5404,Urucuia,MG,12
5405,Urucurituba,AM,2
5406,Uruguaiana,RS,23
5407,Uruoca,CE,5
5408,Urupá,RO,21
5409,Urupema,SC,25
5410,Urupês,SP,26
5411,Urussanga,SC,25
5412,Urutaí,GO,8
5413,Utinga,BA,4
5414,Vacaria,RS,23
5415,Vale de São Domingos,MT,13
5416,Vale do Anari,RO,21
5417,Vale do Paraíso,RO,21
5418,Vale do Sol,RS,23
5419,Vale Real,RS,23
5420,Vale Verde,RS,23
5421,Valença,BA,4
5422,Valença,RJ,21
5423,Valença do Piauí,PI,17
5424,Valente,BA,4
5425,Valentim Gentil,SP,26
5426,Valinhos,SP,26
5427,Valparaíso,SP,26
5428,Valparaíso de Goiás,GO,8
5429,Vanini,RS,23
5430,Vargeão,SC,25
5431,Vargem,SP,26
5432,Vargem,SC,25
5433,Vargem Alegre,MG,12
5434,Vargem Alta,ES,7
5435,Vargem Bonita,MG,12
5436,Vargem Bonita,SC,25
5437,Vargem Grande,MA,9
5438,Vargem Grande do Rio Pardo,MG,12
5439,Vargem Grande do Sul,SP,26
5440,Vargem Grande Paulista,SP,26
5441,Varginha,MG,12
5442,Varjão,GO,8
5443,Varjão de Minas,MG,12
5444,Varjota,CE,5
5445,Varre-Sai,RJ,21
5446,Várzea,RN,21
5447,Várzea,PB,16
5448,Várzea Alegre,CE,5
5449,Várzea Branca,PI,17
5450,Várzea da Palma,MG,12
5451,Várzea da Roça,BA,4
5452,Várzea do Poço,BA,4
5453,Várzea Grande,PI,17
5454,Várzea Grande,MT,13
5455,Várzea Nova,BA,4
5456,Várzea Paulista,SP,26
5457,Varzedo,BA,4
5458,Varzelândia,MG,12
5459,Vassouras,RJ,21
5460,Vazante,MG,12
5461,Venâncio Aires,RS,23
5462,Venda Nova do Imigrante,ES,7
5463,Venha-Ver,RN,21
5464,Ventania,PR,18
5465,Venturosa,PE,16
5466,Vera,MT,13
5467,Vera Cruz,RN,21
5468,Vera Cruz,BA,4
5469,Vera Cruz,SP,26
5470,Vera Cruz,RS,23
5471,Vera Cruz do Oeste,PR,18
5472,Vera Mendes,PI,17
5473,Veranópolis,RS,23
5474,Verdejante,PE,16
5475,Verdelândia,MG,12
5476,Verê,PR,18
5477,Vereda,BA,4
5478,Veredinha,MG,12
5479,Veríssimo,MG,12
5480,Vermelho Novo,MG,12
5481,Vertente do Lério,PE,16
5482,Vertentes,PE,16
5483,Vespasiano,MG,12
5484,Vespasiano Corrêa,RS,23
5485,Viadutos,RS,23
5486,Viamão,RS,23
5487,Viana,MA,9
5488,Viana,ES,7
5489,Vianópolis,GO,8
5490,Vicência,PE,16
5491,Vicente Dutra,RS,23
5492,Vicentina,MS,13
5493,Vicentinópolis,GO,8
5494,Viçosa,RN,21
5495,Viçosa,AL,1
5496,Viçosa,MG,12
5497,Viçosa do Ceará,CE,5
5498,Victor Graeff,RS,23
5499,Vidal Ramos,SC,25
5500,Videira,SC,25
5501,Vieiras,MG,12
5502,Vieirópolis,PB,16
5503,Vigia,PA,13
5504,Vila Bela da Santíssima Trindade,MT,13
5505,Vila Boa,GO,8
5506,Vila Flor,RN,21
5507,Vila Flores,RS,23
5508,Vila Lângaro,RS,23
5509,Vila Maria,RS,23
5510,Vila Nova do Piauí,PI,17
5511,Vila Nova do Sul,RS,23
5512,Vila Nova dos Martírios,MA,9
5513,Vila Pavão,ES,7
5514,Vila Propício,GO,8
5515,Vila Rica,MT,13
5516,Vila Valério,ES,7
5517,Vila Velha,ES,7
5518,Vilhena,RO,21
5519,Vinhedo,SP,26
5520,Viradouro,SP,26
5521,Virgem da Lapa,MG,12
5522,Virgínia,MG,12
5523,Virginópolis,MG,12
5524,Virgolândia,MG,12
5525,Virmond,PR,18
5526,Visconde do Rio Branco,MG,12
5527,Viseu,PA,13
5528,Vista Alegre,RS,23
5529,Vista Alegre do Alto,SP,26
5530,Vista Alegre do Prata,RS,23
5531,Vista Gaúcha,RS,23
5532,Vista Serrana,PB,16
5533,Vitor Meireles,SC,25
5534,Vitória,ES,7
5535,Vitória Brasil,SP,26
5536,Vitória da Conquista,BA,4
5537,Vitória das Missões,RS,23
5538,Vitória de Santo Antão,PE,16
5539,Vitória do Jari,AP,4
5540,Vitória do Mearim,MA,9
5541,Vitória do Xingu,PA,13
5542,Vitorino,PR,18
5543,Vitorino Freire,MA,9
5544,Volta Grande,MG,12
5545,Volta Redonda,RJ,21
5546,Votorantim,SP,26
5547,Votuporanga,SP,26
5548,Wagner,BA,4
5549,Wall Ferraz,PI,17
5550,Wanderlândia,TO,26
5551,Wanderley,BA,4
5552,Wenceslau Braz,MG,12
5553,Wenceslau Braz,PR,18
5554,Wenceslau Guimarães,BA,4
5555,Westfália,RS,23
5556,Witmarsum,SC,25
5557,Xambioá,TO,26
5558,Xambrê,PR,18
5559,Xangri-lá,RS,23
5560,Xanxerê,SC,25
5561,Xapuri,AC,1
5562,Xavantina,SC,25
5563,Xaxim,SC,25
5564,Xexéu,PE,16
5565,Xinguara,PA,13
5566,Xique-Xique,BA,4
5567,Zabelê,PB,16
5568,Zacarias,SP,26
5569,Zé Doca,MA,9
5570,Zortéa,SC,25
